YEAR_MONTH,COMPANY_CODE_DESC,CUSTOMER,DIVISION_NAME,SALES,COGS,GROSS_PROFIT,OPERATING_EXPENSE,OPERATING_INCOME,NPAT,EBITDA
2022-06-01,RUNFAST GO,3000006108,Non Bulk Transport & Rental,127.9,95.9,32.1,18.3,13.8,-13.7,64.1
2022-06-01,RUNFAST GO,3000000709,Non Bulk Transport & Rental,186.6,107.3,79.3,26.9,52.4,41.1,64
2022-05-01,RUNFAST GO,3000000709,Non Bulk Transport & Rental,186.6,79.7,106.9,34.1,72.9,51.9,85.7
2022-05-01,RUNFAST GO,3000018702,Non Bulk Transport & Rental,115.9,109.5,6.4,20.9,-14.5,-16.1,-11.7
2022-05-01,RUNFAST GO,3000020533,Non Bulk Transport & Rental,12.9,7.5,5.3,2.3,3,2.1,5.3
2022-05-01,RUNFAST GO,3000021125,Non Bulk Transport & Rental,32.5,25.3,7.2,6,1.3,-1.8,10.2
2022-05-01,RUNFAST GO,3000006108,Non Bulk Transport & Rental,128.1,94.3,33.8,23.7,10.2,-19.6,61.3
2022-05-01,RUNFAST GO,3000001084,Non Bulk Transport & Rental,291.1,254.8,36.3,53.8,-17.4,-49.5,9.6
2022-05-01,RUNFAST GO,3000019899,Non Bulk Transport & Rental,11.2,5.1,6.1,2.1,4,2.6,5.7
2022-03-01,RUNFAST GO,3000021125,Non Bulk Transport & Rental,26,16.7,9.3,2.9,6.4,10.4,18
2022-03-01,RUNFAST GO,3000019899,Non Bulk Transport & Rental,11.2,3.9,7.3,1.2,6,7.3,7.8
2022-03-01,RUNFAST GO,3000006108,Non Bulk Transport & Rental,128.1,94.6,33.5,14.2,19.3,-1.4,71.7
2022-03-01,RUNFAST GO,3000000709,Non Bulk Transport & Rental,186.6,81.9,104.7,20.6,84.1,102.7,98.5
2022-03-01,RUNFAST GO,3000018702,Non Bulk Transport & Rental,78.2,64.5,13.7,8.7,5,5.5,7.6
2022-03-01,RUNFAST GO,3000001084,Non Bulk Transport & Rental,291.1,292.1,-1,32.3,-33.3,-5.1,-3.5
2022-03-01,RUNFAST GO,3000020533,Non Bulk Transport & Rental,12.9,6.7,6.1,1.4,4.7,5.7,7.1
2022-04-01,RUNFAST GO,3000006108,Non Bulk Transport & Rental,127.4,90,37.5,18.2,19.3,-9.1,69.2
2022-04-01,RUNFAST GO,3000018702,Non Bulk Transport & Rental,139.9,126.4,13.5,19.8,-6.3,-8.7,-4.3
2022-04-01,RUNFAST GO,3000020533,Non Bulk Transport & Rental,12.9,13.6,-0.8,1.8,-2.6,-3.1,-0.4
2022-04-01,RUNFAST GO,3000019899,Non Bulk Transport & Rental,11.2,4.7,6.5,1.6,4.9,4.2,6.5
2022-04-01,RUNFAST GO,3000021125,Non Bulk Transport & Rental,24.2,22.1,2.1,3.4,-1.3,-2.9,11.8
2022-04-01,RUNFAST GO,3000000709,Non Bulk Transport & Rental,186.6,90.7,95.9,26.6,69.3,59.3,80.3
2022-04-01,RUNFAST GO,3000001084,Non Bulk Transport & Rental,291.1,306.6,-15.5,41.5,-57,-71.9,-32.6
2022-01-01,RUNFAST GO,3000000709,Non Bulk Transport & Rental,186.6,88.3,98.3,26.9,71.4,26.8,83.7
2022-01-01,RUNFAST GO,3000018702,Non Bulk Transport & Rental,158.8,147.8,11,22.8,-11.8,-4.3,-8.5
2022-01-01,RUNFAST GO,3000021125,Non Bulk Transport & Rental,91.8,34,57.8,13.2,44.7,17.4,59.3
2022-01-01,RUNFAST GO,3000006108,Non Bulk Transport & Rental,48.3,31.1,17.2,6.9,10.2,-2.6,20.3
2022-01-01,RUNFAST GO,3000001084,Non Bulk Transport & Rental,291.1,282.9,8.2,41.8,-33.5,-102.3,-7.4
2022-01-01,RUNFAST GO,3000019899,Non Bulk Transport & Rental,11.2,4.6,6.6,1.6,5,1.9,6.7
2022-01-01,RUNFAST GO,3000007662,Non Bulk Transport & Rental,57.1,44.8,12.3,8.2,4.1,1.7,5.3
2022-01-01,RUNFAST GO,3000020533,Non Bulk Transport & Rental,12.9,7.2,5.7,1.8,3.8,1.6,6.1
2022-02-01,RUNFAST GO,3000018702,Non Bulk Transport & Rental,93.5,77.5,16.1,12.1,4,4,5.4
2022-02-01,RUNFAST GO,3000000709,Non Bulk Transport & Rental,186.6,65.5,121.1,24.1,97,86,108
2022-02-01,RUNFAST GO,3000020533,Non Bulk Transport & Rental,12.9,5.7,7.1,1.7,5.5,4.9,7.7
2022-02-01,RUNFAST GO,3000021125,Non Bulk Transport & Rental,32.5,20.8,11.7,4.2,7.5,4.4,20.7
2022-02-01,RUNFAST GO,3000006108,Non Bulk Transport & Rental,47.6,29.5,18.1,6.1,12,9.2,21.8
2022-02-01,RUNFAST GO,3000001084,Non Bulk Transport & Rental,291.1,239.8,51.3,37.5,13.8,-3.6,38.1
2022-02-01,RUNFAST GO,3000019899,Non Bulk Transport & Rental,11.2,3,8.2,1.4,6.8,6,8.3
2022-07-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,31.5,25.7,5.8,4.7,1.1,0.2,1.7
2022-08-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,36.6,30.8,5.8,5,0.9,0.1,1.5
2022-06-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,33.2,27.8,5.4,4.7,0.7,0,1.3
2022-05-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,25.2,20.2,5,4.6,0.4,-0.5,1
2022-03-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,33.8,26.7,7.1,3.8,3.4,4,4.5
2022-04-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,30.4,24.6,5.8,4.3,1.5,0.8,1.9
2022-01-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,36.6,31.5,5.1,5.3,-0.1,0,0.7
2022-02-01,RUNFAST GO,3000015079,Non Bulk Transport & Rental,36.1,29.7,6.4,4.7,1.7,1.4,2.2
2022-07-01,RUNFAST GO,8000000015,Non Bulk Transport & Rental,1.1,1.1,0,0.1,-0.1,-0.1,-0.1
2022-08-01,RUNFAST GO,3000016614,Export Import,1.1,0.1,1,0.1,0.9,1,0.9
2022-06-01,RUNFAST GO,3000016614,Export Import,1.8,0.3,1.5,0.4,1.1,1.1,1.1
2022-05-01,RUNFAST GO,3000016614,Export Import,2.2,0.4,1.8,0.5,1.3,1.2,1.3
2022-04-01,RUNFAST GO,3000016614,Export Import,3.2,0.5,2.7,0.6,2,1.9,2
2022-01-01,RUNFAST GO,3000016614,Export Import,2.5,0.3,2.2,0.4,1.8,1.9,1.8
2022-02-01,RUNFAST GO,3000016614,Export Import,1.1,0.1,1,0.1,0.8,1,0.9
2022-03-01,RUNFAST GO,3000004648,Non Bulk Transport & Rental,3.3,3.3,0,0.4,-0.4,-0.2,-0.4
2022-04-01,RUNFAST GO,3000021967,Export Import,4.1,0.1,4,0.2,3.8,4,3.8
2022-06-01,RUNFAST GO,3000020686,Bulk Transportation,581.4,311.3,270.1,43.5,226.6,237.4,227.8
2022-03-01,RUNFAST GO,3000021907,Export Import,4.6,0.2,4.3,0.3,4,3.5,4
2022-03-01,RUNFAST GO,3000005458,Export Import,0.3,0.3,0,0,0,6.9,0
2022-01-01,RUNFAST GO,3000002009,Export Import,1.1,0,1.1,0,1,1.1,1
2022-02-01,RUNFAST GO,3000021907,Export Import,1.7,0.2,1.5,0.3,1.2,1.1,1.2
2022-02-01,RUNFAST GO,3000021462,Non Bulk Transport & Rental,7.7,10.2,-2.6,1,-3.5,-3.3,-3.4
2022-07-01,LIQUIDTANK,3000002378,Liquid Transport,446.3,414.2,32.2,48.6,-16.4,-17.6,-16
2022-07-01,LIQUIDTANK,3000002378,Liquid Warehouse,183.3,76.9,106.4,19.9,86.4,89.3,108
2022-07-01,LIQUIDTANK,3000021228,Liquid Warehouse,81.8,15,66.8,8.9,57.9,59.7,66.1
2022-07-01,LIQUIDTANK,3000021232,Liquid Warehouse,322.3,62.1,260.3,35.2,225.1,222.6,247.1
2022-07-01,LIQUIDTANK,3000004226,Liquid Warehouse,142.6,29.6,113,15.5,97.4,100.5,113.8
2022-07-01,LIQUIDTANK,3000011097,Liquid Warehouse,301.7,59.5,242.1,32.8,209.3,215.9,242.1
2022-07-01,LIQUIDTANK,3000021751,Liquid Warehouse,84.4,15.1,69.4,9.2,60.2,62.1,68.4
2022-07-01,LIQUIDTANK,3000002541,Liquid Warehouse,243.8,46.8,196.9,26.6,170.3,159.2,217.3
2022-07-01,LIQUIDTANK,3000021225,Liquid Warehouse,142.5,20.2,122.3,15.6,106.7,100.5,119
2022-07-01,LIQUIDTANK,3000021226,Liquid Warehouse,142.5,20.2,122.3,15.6,106.7,100.5,119
2022-07-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,20.2,35,6,28.9,26.1,41.2
2022-07-01,LIQUIDTANK,3000021233,Liquid Warehouse,142.5,20.2,122.3,15.6,106.7,100.5,119
2022-07-01,LIQUIDTANK,3000021238,Liquid Warehouse,190,27,163,20.8,142.3,134,158.7
2022-07-01,LIQUIDTANK,3000021239,Liquid Warehouse,142.5,20.2,122.3,15.6,106.7,100.5,119
2022-08-01,LIQUIDTANK,3000022697,Liquid Warehouse,725.6,151.1,574.5,104.4,470.1,529,535.5
2022-08-01,LIQUIDTANK,3000021232,Liquid Warehouse,373.1,85.7,287.4,53.9,233.5,228.1,261.1
2022-08-01,LIQUIDTANK,3000002378,Liquid Transport,71,75.3,-4.3,10.3,-14.6,-16.2,-14.5
2022-08-01,LIQUIDTANK,3000011097,Liquid Warehouse,280.2,69.1,211.1,40.6,170.5,192.1,200.7
2022-08-01,LIQUIDTANK,3000021225,Liquid Warehouse,255.5,57.3,198.2,36.9,161.4,146.9,181.8
2022-08-01,LIQUIDTANK,3000002378,Liquid Warehouse,155.5,46.3,109.2,22.5,86.7,97.7,107
2022-08-01,LIQUIDTANK,3000021226,Liquid Warehouse,210.5,26.7,183.8,30.4,153.4,121.3,165.7
2022-08-01,LIQUIDTANK,3000021228,Liquid Warehouse,73.4,18.7,54.7,10.6,44.2,49.7,52.3
2022-08-01,LIQUIDTANK,3000021229,Liquid Warehouse,142,28.4,113.6,20.4,93.2,104.9,105.5
2022-08-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,26.7,28.5,8,20.5,9.7,32.7
2022-08-01,LIQUIDTANK,3000021233,Liquid Warehouse,142.5,26.7,115.8,20.6,95.2,72.4,107.5
2022-08-01,LIQUIDTANK,3000021238,Liquid Warehouse,190,35.6,154.4,27.4,127,96.5,143.3
2022-08-01,LIQUIDTANK,3000002541,Liquid Warehouse,243.8,46.8,196.9,35.2,161.7,122.6,208.7
2022-08-01,LIQUIDTANK,3000004226,Liquid Warehouse,141.3,37.3,103.9,20.5,83.5,94.1,99.8
2022-08-01,LIQUIDTANK,3000021236,Liquid Warehouse,40,0.5,39.5,5.8,33.8,38,33.8
2022-08-01,LIQUIDTANK,3000021239,Liquid Warehouse,112.5,26.7,85.8,16.2,69.6,50.9,81.8
2022-08-01,LIQUIDTANK,3000022666,Liquid Warehouse,174.5,37.7,136.8,25.1,111.6,125.7,128
2022-08-01,LIQUIDTANK,3000022784,Liquid Warehouse,81.8,18.8,63,11.8,51.2,57.7,59.4
2022-06-01,LIQUIDTANK,3000002378,Liquid Warehouse,258.6,115.9,142.7,43.2,99.5,105.3,127.7
2022-06-01,LIQUIDTANK,3000004226,Liquid Warehouse,282,71.6,210.4,47.1,163.3,171.6,192.2
2022-06-01,LIQUIDTANK,3000011097,Liquid Warehouse,228.4,44.2,184.2,38.2,146,153.2,170.6
2022-06-01,LIQUIDTANK,3000021751,Liquid Warehouse,82.3,14.8,67.5,13.8,53.7,56.4,62
2022-06-01,LIQUIDTANK,3000021222,Liquid Warehouse,72.5,20,52.5,12.1,40.4,37.3,52.7
2022-06-01,LIQUIDTANK,3000022340,Liquid Warehouse,317.6,45.9,271.7,53.1,218.6,229.2,243.4
2022-06-01,LIQUIDTANK,3000021239,Liquid Warehouse,142.5,20,122.5,23.8,98.7,93.3,111.1
2022-06-01,LIQUIDTANK,3000002541,Liquid Warehouse,243.8,46.8,196.9,40.7,156.2,146.5,203.3
2022-06-01,LIQUIDTANK,3000021226,Liquid Warehouse,142.5,20,122.5,23.8,98.7,93.3,111.1
2022-06-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,20,35.2,9.2,26,23.4,38.2
2022-06-01,LIQUIDTANK,3000021233,Liquid Warehouse,142.5,20,122.5,23.8,98.7,93.3,111.1
2022-06-01,LIQUIDTANK,3000021238,Liquid Warehouse,47.5,6.7,40.8,7.9,32.9,31.1,37
2022-06-01,LIQUIDTANK,3000021228,Liquid Warehouse,82.8,14.9,67.9,14.1,53.8,56.5,62
2022-06-01,LIQUIDTANK,3000021232,Liquid Warehouse,157.6,37.2,120.4,26.5,93.9,98.6,101
2022-06-01,LIQUIDTANK,3000002378,Liquid Transport,36.8,34.9,1.9,6.2,-4.3,-4.2,-4.3
2022-04-01,LIQUIDTANK,3000002378,Liquid Warehouse,870.6,452.3,418.4,123.6,294.7,336.6,385.9
2022-04-01,LIQUIDTANK,3000021232,Liquid Warehouse,90.4,23,67.4,12.9,54.5,61.3,59.5
2022-04-01,LIQUIDTANK,3000004226,Liquid Warehouse,242.7,116.1,126.6,34.6,92,104.8,108.4
2022-04-01,LIQUIDTANK,3000021240,Liquid Warehouse,47.5,8.7,38.8,6.7,32,26.4,36.1
2022-04-01,LIQUIDTANK,3000011097,Liquid Warehouse,228.1,55.3,172.8,32.4,140.4,157.7,164.9
2022-04-01,LIQUIDTANK,3000002541,Liquid Warehouse,237.5,46.8,190.7,33.7,157,128.7,204
2022-04-01,LIQUIDTANK,3000002378,Liquid Transport,162.5,151.6,10.9,23.2,-12.3,-11.1,-12.2
2022-04-01,LIQUIDTANK,3000021228,Liquid Warehouse,76.4,18.4,58,10.9,47.1,52.9,55.3
2022-04-01,LIQUIDTANK,8000000520,Liquid Warehouse,64.8,18.3,46.5,9.2,37.3,42,45.5
2022-04-01,LIQUIDTANK,3000021751,Liquid Warehouse,87.9,18.6,69.4,12.5,56.8,63.8,65
2022-04-01,LIQUIDTANK,3000021236,Liquid Warehouse,100.3,26.8,73.5,14.3,59.2,66.6,67.4
2022-04-01,LIQUIDTANK,3000022340,Liquid Warehouse,137.3,28,109.3,19.5,89.8,100.8,102.1
2022-04-01,LIQUIDTANK,3000004118,Liquid Warehouse,190.5,26.2,164.3,27,137.3,115.8,149.6
2022-04-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,26.2,29,7.8,21.2,13.1,33.4
2022-04-01,LIQUIDTANK,3000021231,Liquid Warehouse,105,26.2,78.8,14.9,63.9,50.9,76.2
2022-04-01,LIQUIDTANK,3000021222,Liquid Warehouse,142.5,26.2,116.3,20.2,96.1,79.3,108.4
2022-05-01,LIQUIDTANK,3000002378,Liquid Transport,261.2,245.6,15.6,48.9,-33.3,-31.6,-33
2022-05-01,LIQUIDTANK,3000002378,Liquid Warehouse,247.7,105.4,142.4,46.3,96,96.2,126.8
2022-05-01,LIQUIDTANK,3000004226,Liquid Warehouse,151.8,59.3,92.6,28.1,64.5,64.6,98.2
2022-05-01,LIQUIDTANK,3000022340,Liquid Warehouse,138,23.1,114.8,25.6,89.2,89,101.6
2022-05-01,LIQUIDTANK,3000011097,Liquid Warehouse,225.3,45.3,180,42.1,137.8,137.5,162.5
2022-05-01,LIQUIDTANK,3000002541,Liquid Warehouse,237.5,46.8,190.7,44.4,146.2,151,193.3
2022-05-01,LIQUIDTANK,3000021228,Liquid Warehouse,70.1,15,55.1,13.1,42,41.9,50.2
2022-05-01,LIQUIDTANK,3000021232,Liquid Warehouse,54.9,7.9,47,10.3,36.8,36.6,40.9
2022-05-01,LIQUIDTANK,8000000520,Liquid Warehouse,64.5,14.9,49.6,12.1,37.6,37.5,45.8
2022-05-01,LIQUIDTANK,3000021751,Liquid Warehouse,81.8,15.2,66.6,15.1,51.5,51.4,59.7
2022-05-01,LIQUIDTANK,3000021236,Liquid Warehouse,85,15.3,69.7,15.9,53.8,53.7,62
2022-05-01,LIQUIDTANK,3000021226,Liquid Warehouse,142.5,20.5,122,26.7,95.4,98.2,107.7
2022-05-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,20.5,34.7,10.3,24.4,25.6,36.6
2022-05-01,LIQUIDTANK,3000021222,Liquid Warehouse,142.5,20.5,122,26.7,95.4,98.2,107.7
2022-05-01,LIQUIDTANK,3000021239,Liquid Warehouse,142.5,20.5,122,26.7,95.4,98.2,107.7
2022-05-01,LIQUIDTANK,3000021238,Liquid Warehouse,47.5,6.8,40.7,8.9,31.8,32.7,35.9
2022-05-01,LIQUIDTANK,3000021240,Liquid Warehouse,67.5,6.8,60.7,12.6,48,49.3,52.2
2022-03-01,LIQUIDTANK,3000002378,Liquid Warehouse,339.9,178.6,161.3,60.7,100.7,99.1,149.8
2022-03-01,LIQUIDTANK,3000021236,Liquid Warehouse,126.1,35.2,90.9,22.5,68.5,68.2,82.3
2022-03-01,LIQUIDTANK,3000021222,Liquid Warehouse,142.5,21.8,120.7,25.5,95.3,92.6,116.1
2022-03-01,LIQUIDTANK,3000004118,Liquid Warehouse,112.5,21.8,90.7,20.1,70.7,68.5,91.4
2022-03-01,LIQUIDTANK,3000002541,Liquid Warehouse,237.5,46.8,190.7,42.4,148.2,143.6,195.3
2022-03-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,21.8,33.4,9.9,23.6,22.4,44.3
2022-03-01,LIQUIDTANK,3000021231,Liquid Warehouse,142.5,21.8,120.7,25.5,95.3,92.6,116.1
2022-03-01,LIQUIDTANK,3000021240,Liquid Warehouse,47.5,7.3,40.2,8.5,31.8,30.9,38.7
2022-03-01,LIQUIDTANK,3000002378,Liquid Transport,3.7,3.4,0.3,0.7,-0.4,-0.4,-0.4
2022-03-01,LIQUIDTANK,3000021228,Liquid Warehouse,79.7,15.9,63.8,14.2,49.6,49.5,63.5
2022-03-01,LIQUIDTANK,3000021229,Liquid Warehouse,177.3,42,135.3,31.6,103.7,103.3,124.5
2022-03-01,LIQUIDTANK,3000021232,Liquid Warehouse,124.7,44.1,80.6,22.2,58.4,58,70.5
2022-03-01,LIQUIDTANK,8000000520,Liquid Warehouse,64.6,15.6,49,11.5,37.5,37.4,51.3
2022-03-01,LIQUIDTANK,3000004226,Liquid Warehouse,217.3,48.8,168.5,38.8,129.7,129.3,172.7
2022-03-01,LIQUIDTANK,8000000012,Liquid Transport,14.1,13.1,1,2.5,-1.5,-1.6,-1.5
2022-03-01,LIQUIDTANK,3000011097,Liquid Warehouse,225,47.4,177.6,40.2,137.3,137,178.9
2022-03-01,LIQUIDTANK,3000021751,Liquid Warehouse,123.5,38.5,85,22.1,63,62.6,76.8
2022-03-01,LIQUIDTANK,3000022045,Liquid Transport,69.7,58.3,11.4,0,11.4,11.4,11.4
2022-04-01,LIQUIDTANK,3000022045,Liquid Transport,20.5,23.7,-3.1,0,-3.1,-3.1,-3.1
2022-04-01,LIQUIDTANK,3000022112,Liquid Transport,11.9,11.5,0.3,0,0.3,0.3,0.3
2022-01-01,LIQUIDTANK,3000002378,Liquid Warehouse,219.9,96.6,123.3,39.4,83.9,85.2,103
2022-01-01,LIQUIDTANK,3000002378,Liquid Transport,266.1,249.5,16.6,47.8,-31.1,-28.6,-30.9
2022-01-01,LIQUIDTANK,3000021228,Liquid Warehouse,77.2,16.9,60.3,13.8,46.5,46.8,51.8
2022-01-01,LIQUIDTANK,3000021229,Liquid Warehouse,138.5,44.8,93.7,24.8,68.8,69.5,76.7
2022-01-01,LIQUIDTANK,3000021232,Liquid Warehouse,212.4,43.8,168.5,38.1,130.5,131.3,138
2022-01-01,LIQUIDTANK,8000000520,Liquid Warehouse,65.3,16.7,48.6,11.7,36.9,37.2,42.2
2022-01-01,LIQUIDTANK,3000004226,Liquid Warehouse,143.1,33.7,109.3,25.7,83.7,84.2,94.2
2022-01-01,LIQUIDTANK,3000011097,Liquid Warehouse,225,50.7,174.3,40.3,134,134.9,149.8
2022-01-01,LIQUIDTANK,3000021751,Liquid Warehouse,143.5,36.5,107,25.8,81.2,81.9,86.6
2022-01-01,LIQUIDTANK,8000000520,Liquid Transport,35.7,34.5,1.3,6.4,-5.2,-4.8,-5.1
2022-01-01,LIQUIDTANK,3000021236,Liquid Warehouse,30,0.5,29.5,5.4,24.1,24.2,24.1
2022-01-01,LIQUIDTANK,3000004118,Liquid Warehouse,112.5,23.4,89.1,20.2,69,71.1,76.9
2022-01-01,LIQUIDTANK,3000002541,Liquid Warehouse,237.5,46.8,190.7,42.5,148.1,152.6,195.1
2022-01-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,23.4,31.8,9.9,21.9,23.1,29.8
2022-01-01,LIQUIDTANK,3000021231,Liquid Warehouse,142.5,23.4,119.1,25.5,93.6,96.3,101.5
2022-01-01,LIQUIDTANK,3000021240,Liquid Warehouse,142.5,23.4,119.1,25.5,93.6,96.3,101.5
2022-02-01,LIQUIDTANK,3000021232,Liquid Warehouse,240.7,81.8,158.9,44.4,114.6,123.1,125.9
2022-02-01,LIQUIDTANK,3000002378,Liquid Warehouse,196.8,92.7,104.1,36.3,67.8,73.7,84.4
2022-02-01,LIQUIDTANK,3000011097,Liquid Warehouse,329.1,79,250.1,60.7,189.4,202.5,218.2
2022-02-01,LIQUIDTANK,3000002378,Liquid Transport,84.3,79,5.3,15.5,-10.2,-9.4,-9.4
2022-02-01,LIQUIDTANK,3000021714,Liquid Transport,4.4,3.7,0.7,0.8,-0.1,0,0
2022-02-01,LIQUIDTANK,3000021751,Liquid Warehouse,110.2,28.4,81.8,20.3,61.5,65.8,67.9
2022-02-01,LIQUIDTANK,3000021228,Liquid Warehouse,76.5,16.4,60.2,14.1,46.1,49.2,52.1
2022-02-01,LIQUIDTANK,3000021229,Liquid Warehouse,116.3,24.6,91.6,21.4,70.2,75,79.2
2022-02-01,LIQUIDTANK,8000000520,Liquid Warehouse,64.9,16.2,48.7,11.9,36.7,39.3,42.6
2022-02-01,LIQUIDTANK,3000004226,Liquid Warehouse,142.5,32.6,109.8,26.3,83.6,89.3,95.5
2022-02-01,LIQUIDTANK,3000021236,Liquid Warehouse,99.4,16.8,82.6,18.3,64.3,68.5,70.6
2022-02-01,LIQUIDTANK,3000004118,Liquid Warehouse,112.5,22.5,90,20.7,69.2,64.5,78.2
2022-02-01,LIQUIDTANK,3000002541,Liquid Warehouse,237.5,46.8,190.7,43.8,146.9,136.9,196.2
2022-02-01,LIQUIDTANK,3000021230,Liquid Warehouse,55.2,22.5,32.6,10.2,22.5,19.7,30.9
2022-02-01,LIQUIDTANK,3000021231,Liquid Warehouse,142.5,22.5,120,26.3,93.7,87.9,103
2022-02-01,LIQUIDTANK,3000021240,Liquid Warehouse,207.5,30.1,177.4,38.2,139.2,130.9,151.8
2022-08-01,GETAPSS,3000008124,Management Warehouse,1753.5,1602.8,150.8,82.9,67.8,56.1,68.2
2022-07-01,GETAPSS,3000008124,Management Warehouse,1671.9,1431.6,240.3,79.4,160.8,135.7,161.3
2022-05-01,GETAPSS,3000008124,Management Warehouse,1720.8,1456,264.8,81.1,183.7,159,184.1
2022-06-01,GETAPSS,3000008124,Management Warehouse,1881.3,1620.5,260.8,79.5,181.3,152.7,181.8
2022-03-01,GETAPSS,3000008124,Management Warehouse,1705.6,1507.7,197.9,128.1,69.7,67.7,70.2
2022-04-01,GETAPSS,3000008124,Management Warehouse,1772.1,1497,275.1,206.5,68.6,67.6,69.1
2022-01-01,GETAPSS,3000008124,Management Warehouse,1623.6,1466.8,156.7,55,101.7,91.8,102.3
2022-02-01,GETAPSS,3000008124,Management Warehouse,1673.4,1582.1,91.3,55.4,35.9,34.4,36.3
2022-07-01,COMMERCE STORE,3000016547,Package Warehouse,26.2,27.5,-1.4,0.3,-1.6,10,-0.6
2022-07-01,COMMERCE STORE,3000016571,Package Warehouse,38,68.4,-30.4,0.4,-30.7,-22.4,-18.1
2022-07-01,COMMERCE STORE,3000020794,Package Warehouse,37.9,73.2,-35.4,0.4,-35.7,-31.8,-14.8
2022-07-01,COMMERCE STORE,3000020795,Package Warehouse,74.4,179.3,-104.9,0.7,-105.6,-91.8,-99.4
2022-07-01,COMMERCE STORE,3000020802,Package Warehouse,60.9,43.7,17.2,0.6,16.6,29.4,18.4
2022-07-01,COMMERCE STORE,3000021195,Package Warehouse,59.9,130.2,-70.3,0.6,-70.9,-67,-60.1
2022-07-01,COMMERCE STORE,3000021391,Package Warehouse,6.4,2,4.4,0.1,4.3,8.4,4.5
2022-07-01,COMMERCE STORE,3000020796,Package Warehouse,4.5,7.1,-2.7,0,-2.7,-1.9,-0.3
2022-07-01,COMMERCE STORE,3000020798,Package Warehouse,6.5,19.5,-13,0.1,-13,-13,-12.6
2022-06-01,COMMERCE STORE,3000016547,Package Warehouse,29.5,51.2,-21.7,0.3,-22,-12.4,-12.4
2022-06-01,COMMERCE STORE,3000016571,Package Warehouse,18,-17.6,35.6,0.2,35.4,41.4,36.3
2022-06-01,COMMERCE STORE,3000020794,Package Warehouse,34.1,58.7,-24.6,0.3,-24.9,-13.8,-9.4
2022-06-01,COMMERCE STORE,3000020795,Package Warehouse,45.7,344.7,-299,0.4,-299.4,-283.2,-267.3
2022-06-01,COMMERCE STORE,3000020802,Package Warehouse,36,42.5,-6.5,0.3,-6.9,4.9,-4.4
2022-06-01,COMMERCE STORE,3000021195,Package Warehouse,55.1,99.4,-44.2,0.5,-44.7,-25.8,-32.7
2022-06-01,COMMERCE STORE,3000021391,Package Warehouse,4.3,1,3.3,0,3.3,4.6,3.3
2022-06-01,COMMERCE STORE,3000021998,Package Warehouse,12.9,-0.3,13.3,0.1,13.2,17.3,13.2
2022-06-01,COMMERCE STORE,3000020796,Package Warehouse,3.2,8,-4.8,0,-4.8,-3.8,-2.4
2022-06-01,COMMERCE STORE,3000020798,Package Warehouse,4.8,18.2,-13.4,0,-13.4,-11.8,-12.9
2022-04-01,COMMERCE STORE,3000016547,Package Warehouse,31.1,53.1,-22,0.4,-22.4,57.5,-15
2022-04-01,COMMERCE STORE,3000021195,Package Warehouse,172.1,420,-247.9,2.2,-250.1,-227.7,-196.8
2022-04-01,COMMERCE STORE,3000016571,Package Warehouse,23.5,23.6,-0.1,0,-0.1,-0.1,0.4
2022-04-01,COMMERCE STORE,3000018702,Package Warehouse,14,15.5,-1.5,0,-1.5,-1.5,-1.1
2022-04-01,COMMERCE STORE,3000020794,Package Warehouse,26,202.4,-176.4,0,-176.4,-176.4,-168.2
2022-04-01,COMMERCE STORE,3000020795,Package Warehouse,39.6,145.2,-105.6,0,-105.6,-105.6,-93.5
2022-04-01,COMMERCE STORE,3000020798,Package Warehouse,4.3,14.9,-10.7,0,-10.7,-10.7,-9.2
2022-04-01,COMMERCE STORE,3000020802,Package Warehouse,31.8,28.1,3.7,0,3.7,3.7,6.2
2022-04-01,COMMERCE STORE,3000020805,Package Warehouse,5.7,5.1,0.6,0,0.6,0.6,1.2
2022-04-01,COMMERCE STORE,8000000062,Package Warehouse,13.1,41.5,-28.3,0,-28.3,-28.3,-20.9
2022-04-01,COMMERCE STORE,3000021344,Package Warehouse,11.7,14.9,-3.1,0,-3.1,-3.1,-3
2022-04-01,COMMERCE STORE,3000021391,Package Warehouse,4.9,4.5,0.4,0,0.4,0.4,0.8
2022-04-01,COMMERCE STORE,3000021998,Package Warehouse,4.9,1.8,3.1,0,3.1,3.1,3.1
2022-04-01,COMMERCE STORE,3000018731,Package Warehouse,0.2,0,0.2,0,0.2,0.2,0.2
2022-04-01,COMMERCE STORE,3000020796,Package Warehouse,2.7,15.2,-12.5,0,-12.5,-12.5,-9.1
